"2025-05-25T19:16:40.518Z","{""sourceIP"":""1.1.1.1"",""destinationIP"":""2.2.2.2"",""protocol"":""tcp"",""portRange"":""80-88"",""action"":""deny""}"
"2025-05-25T19:22:44.992Z","{""sourceIP"":""8.8.8.8"",""destinationIP"":""1.1.1.1"",""protocol"":""tcp"",""portRange"":""80"",""action"":""allow""}"
"2025-05-26T00:17:19.769Z","{""sourceIP"":""192.168.1.2"",""destinationIP"":""192.168.1.112"",""protocol"":""tcp"",""portRange"":""80-88"",""action"":""deny""}"
"2025-05-29T20:21:46.108Z","{""sourceIP"":""192.168.1.113"",""destinationIP"":""8.8.8.8"",""protocol"":""tcp"",""portRange"":""80"",""action"":""deny""}"
"2025-05-29T20:28:04.988Z","{""sourceIP"":""192.168.1.1"",""destinationIP"":""0.0.0.0/0"",""protocol"":""tcp"",""portRange"":""1-65535"",""action"":""deny""}"
"2025-05-29T20:29:20.126Z","{""sourceIP"":""192.168.1.113"",""destinationIP"":""0.0.0.0/0"",""protocol"":""tcp"",""portRange"":""1-65535"",""action"":""deny""}"
"2025-05-29T20:32:09.448Z","{""sourceIP"":""192.168.1.113"",""destinationIP"":""0.0.0.0/0"",""protocol"":""tcp"",""portRange"":""1-65535"",""action"":""deny""}"
"2025-05-29T20:40:43.259Z","{""sourceIP"":""192.168.1.113"",""destinationIP"":""0.0.0.0/0"",""protocol"":""tcp"",""portRange"":""1-65535"",""action"":""deny""}"
