2025-05-29T20:41:02.079Z,[FIREWALL] Thu May 29 20:40:58 2025 kern.warn kernel: [ 5413.624825] traffic_deny_wan_192-168-1-113_0-0-0-0/0_1748551243259: IN=br-lan OUT=wlan0 MAC=e4:5f:01:d3:a3:08:6c:24:08:09:02:2e:08:00 SRC=192.168.1.113 DST=142.250.187.110 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=15571 DF PROTO=TCP SPT=37228 DPT=443 WINDOW=64240 RES=0x00 SYN URGP=0
2025-05-29T20:41:07.089Z,[FIREWALL] Thu May 29 20:41:03 2025 kern.warn kernel: [ 5418.901005] traffic_deny_wan_192-168-1-113_0-0-0-0/0_1748551243259: IN=br-lan OUT=wlan0 MAC=e4:5f:01:d3:a3:08:6c:24:08:09:02:2e:08:00 SRC=192.168.1.113 DST=140.82.121.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=40549 DF PROTO=TCP SPT=51670 DPT=443 WINDOW=64240 RES=0x00 SYN URGP=0
2025-05-29T20:41:17.098Z,[FIREWALL] Thu May 29 20:41:14 2025 kern.warn kernel: [ 5429.739473] traffic_deny_wan_192-168-1-113_0-0-0-0/0_1748551243259: IN=br-lan OUT=wlan0 MAC=e4:5f:01:d3:a3:08:6c:24:08:09:02:2e:08:00 SRC=192.168.1.113 DST=172.217.20.68 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=31314 DF PROTO=TCP SPT=54010 DPT=443 WINDOW=64240 RES=0x00 SYN URGP=0
2025-05-29T20:41:42.098Z,[FIREWALL] Thu May 29 20:41:39 2025 kern.warn kernel: [ 5454.909644] traffic_deny_wan_192-168-1-113_0-0-0-0/0_1748551243259: IN=br-lan OUT=wlan0 MAC=e4:5f:01:d3:a3:08:6c:24:08:09:02:2e:08:00 SRC=192.168.1.113 DST=8.8.8.8 LEN=60 TOS=0x10 PREC=0x00 TTL=63 ID=53153 DF PROTO=TCP SPT=34890 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0
2025-05-30T19:02:39.129Z,[FIREWALL] Fri May 30 19:02:36 2025 kern.warn kernel: [ 8425.305897] traffic_deny_wan_192-168-1-184_0-0-0-0/0_1748631735765: IN=br-lan OUT=wlan0-1 MAC=e4:5f:01:d3:a3:08:08:00:27:28:ac:a9:08:00 SRC=192.168.1.184 DST=172.217.17.110 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=22963 DF PROTO=TCP SPT=47202 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0
